"user_id","book_id"
"13353","3443"
"13353","93"
"13353","40"
"13454","103"
"13454","127"
"13454","92"
"13454","653"
"13454","1133"
"13454","557"
"13454","2035"
"13454","47"
"12530","4412"
"10920","7486"
"4736","802"
"12930","231"
"6390","144"
"3803","756"
"13163","1916"
"12710","463"
"12710","183"
"12710","516"
"13353","2878"
"13353","654"
"13353","291"
"13353","775"
"13353","54"
"13353","802"
"3785","94"
"2900","41"
"2900","197"
"11836","3238"
"5422","9503"
"11986","560"
"11986","408"
"13479","775"
"3879","177"
"13558","109"
"6390","1523"
"2665","81"
"6159","70"
"13489","2812"
"5759","758"
"5759","398"
"5759","131"
"5759","304"
"13575","746"
"13580","2630"
"13580","1936"
"13580","369"
"13580","55"
"13580","2943"
"13580","2953"
"13580","8340"
"13580","124"
"13580","396"
"13580","1655"
"13580","4347"
"3284","650"
"13580","421"
"13271","1576"
"13271","9503"
"13271","2603"
"13271","9070"
"13271","33"
"13271","142"
"13271","137"
"13271","186"
"13271","148"
"13271","461"
"13271","67"
"13271","496"
"13271","273"
"13271","620"
"13271","22"
"10920","1629"
"13271","4771"
"7453","1520"
"13599","1201"
"13600","2578"
"13599","376"
"13599","60"
"13599","1039"
"13600","323"
"6390","7423"
"3021","1516"
"13600","33"
"13600","699"
"2384","193"
"2384","441"
"2384","140"
"13600","587"
"13600","9772"
"13629","284"
"13629","2852"
"13636","101"
"13636","103"
"13636","194"
"13636","33"
"13636","1205"
"13640","76"
"13640","66"
"13640","89"
"13640","48"
"13640","54"
"13640","136"
"13640","78"
"13640","133"
"13640","171"
"13640","173"
"13640","540"
"13640","587"
"13640","365"
"13640","857"
"13640","330"
"13640","593"
"13640","1392"
"13640","1701"
"13640","340"
"13640","2578"
"13640","1207"
"9403","3180"
"13479","121"
"5203","258"
"5203","516"
"12148","1520"
"13655","35"
"12148","225"
"12148","133"
"13520","272"
"13520","300"
"13520","2630"
"13520","2543"
"13520","1509"
"13520","2403"
"13520","7918"
"13520","1334"
"13520","1300"
"13520","828"
"13520","2875"
"13520","3038"
"13520","2481"
"13520","2738"
"13520","3613"
"13669","1184"
"13669","1094"
"13489","166"
"13489","370"
"13669","63"
"13676","68"
"13669","7561"
"11562","7781"
"3785","39"
"13693","1083"
"13694","2277"
"13694","1103"
"13694","3098"
"13694","3223"
"13694","3162"
"13694","3066"
"1682","440"
"1682","94"
"1682","104"
"1682","233"
"1682","495"
"13479","83"
"9557","654"
"13693","8974"
"13271","144"
"13712","11"
"9365","11"
"13636","301"
"13378","9966"
"13378","641"
"13378","602"
"13378","542"
"13378","347"
"11327","5034"
"13378","283"
"9229","2543"
"5529","3638"
"5529","6177"
"5529","1689"
"13479","2720"
"13737","3622"
"13737","8319"
"13737","5929"
"13739","3273"
"13739","2447"
"13741","2411"
"8675","682"
"10920","8262"
"12710","309"
"12710","351"
"12710","319"
"12710","3496"
"12710","294"
"12710","4816"
"12710","1667"
"8797","363"
"8797","6582"
"13100","3309"
"13794","50"
"13794","38"
"13794","261"
"13794","82"
"13479","35"
"4929","1121"
"9909","39"
"8797","1140"
"2838","5141"
"13693","2856"
"10133","40"
"13853","516"
"7760","55"
"7760","47"
"13853","368"
"13378","988"
"13879","7609"
"13879","291"
"13896","40"
"13896","261"
"13896","209"
"13896","266"
"13896","101"
"13896","62"
"13896","38"
"13896","43"
"13896","76"
"13896","48"
"13896","54"
"13896","136"
"13896","228"
"13896","310"
"13896","1839"
"13896","2633"
"13896","63"
"13896","117"
"13896","1"
"13896","225"
"13896","171"
"13896","498"
"13896","160"
"13896","514"
"13896","154"
"13896","271"
"13896","427"
"13896","274"
"13896","413"
"13896","590"
"13896","176"
"13896","248"
"13896","293"
"13896","199"
"13896","174"
"13896","762"
"13896","739"
"13896","123"
"13896","86"
"13896","329"
"13896","1202"
"13896","390"
"13896","547"
"13896","2247"
"13904","1142"
"13904","974"
"13904","1800"
"13904","4326"
"13904","239"
"13904","5326"
"13904","4515"
"13909","432"
"13826","9280"
"1294","2000"
"1294","7520"
"1294","1316"
"13925","100"
"13925","33"
"13925","31"
"13904","484"
"13904","3128"
"13904","1153"
"13904","16"
"13904","98"
"13904","140"
"13904","312"
"13904","2413"
"8519","632"
"12126","47"
"9365","2738"
"9365","397"
"2047","4538"
"4875","1640"
"13954","4970"
"13954","3805"
"13378","6828"
"13886","5613"
"12372","547"
"13226","966"
"13299","523"
"11836","1192"
"11836","351"
"11836","1585"
"11836","525"
"13976","111"
"1187","5766"
"12394","5032"
"13992","833"
"13992","963"
"13992","1301"
"13992","499"
"13992","508"
"13992","1584"
"3215","2953"
"3215","4848"
"7005","4546"
"11910","5050"
"13997","225"
"14009","32"
"14009","101"
"14009","103"
"14009","72"
"14009","53"
"14009","658"
"14009","225"
"14009","22"
"14009","133"
"14010","209"
"14010","13"
"14010","55"
"14010","1645"
"7004","2085"
"13853","6693"
"9103","719"
"9103","189"
"10537","1064"
"13992","4509"
"10920","3794"
"13339","243"
"13019","2622"
"14002","701"
"14082","11"
"14082","266"
"14082","367"
"9131","1051"
"2047","771"
"14002","45"
"14002","233"
"2217","5769"
"14002","457"
"4096","4425"
"5708","5050"
"5708","445"
"5708","1300"
"5708","6946"
"5708","3847"
"5708","2736"
"14002","106"
"14002","638"
"10586","208"
"14112","48"
"14112","55"
"14112","117"
"14112","59"
"14112","391"
"14112","130"
"14112","233"
"14112","1435"
"7381","4383"
"12930","951"
"10979","1969"
"10979","2421"
"14112","688"
"14112","591"
"14112","969"
"10954","95"
"14136","217"
"14136","31"
"14136","177"
"14136","436"
"14112","916"
"13629","314"
"13629","2098"
"13629","405"
"13629","47"
"13629","22"
"4675","83"
"9078","1406"
"14149","5609"
"1883","39"
"6808","153"
"2384","642"
"13886","299"
"13886","3682"
"13886","771"
"13886","5050"
"13886","9065"
"13886","1667"
"13886","2133"
"13886","4162"
"13886","2496"
"13886","2212"
"13886","2953"
"13886","3788"
"13886","1378"
"13886","1814"
"13886","521"
"387","3007"
"14177","4"
"14177","8"
"14177","100"
"14177","118"
"14177","121"
"14177","28"
"14177","42"
"14177","101"
"14177","92"
"14177","127"
"14177","398"
"14177","55"
"14177","70"
"14177","75"
"14182","118"
"14182","100"
"14182","121"
"14182","261"
"14182","51"
"14182","134"
"14182","153"
"14182","183"
"14182","309"
"14182","351"
"14182","5060"
"14182","6624"
"14182","4857"
"14182","4816"
"14182","1201"
"14182","1083"
"14182","3550"
"14182","345"
"14182","447"
"14182","648"
"14182","425"
"14182","801"
"14182","46"
"14182","38"
"14182","68"
"14182","4577"
"14182","586"
"14182","4092"
"14182","2367"
"13378","6353"
"14185","7223"
"14185","9180"
"13629","124"
"9078","3102"
"2838","186"
"2838","312"
"2838","642"
"2838","148"
"2838","397"
"2838","413"
"2838","1144"
"2838","2136"
"2838","1020"
"2838","1156"
"2838","561"
"2838","860"
"13339","654"
"10404","3751"
"10404","1136"
"10404","654"
"14205","498"
"14205","177"
"13479","790"
"14182","5863"
"14205","461"
"14205","272"
"6660","231"
"6660","417"
"14266","83"
"14266","194"
"3601","482"
"13274","3411"
"14112","2948"
"14293","118"
"10907","94"
"10907","103"
"10907","127"
"10907","508"
"14316","5072"
"14316","4502"
"14316","6604"
"14316","5045"
"13429","879"
"13429","1201"
"14326","109"
"14326","194"
"14326","222"
"14331","613"
"14331","2449"
"10404","1334"
"10404","2449"
"10404","2162"
"10404","9516"
"12710","39"
"12710","110"
"12710","135"
"12710","165"
"12211","207"
"14355","820"
"14355","5906"
"14355","633"
"14355","929"
"14355","570"
"14355","1179"
"14355","691"
"14355","119"
"14357","503"
"14357","1520"
"14357","2931"
"14357","1121"
"14357","561"
"14355","736"
"14355","222"
"1078","710"
"1078","969"
"1078","1313"
"14357","479"
"14357","119"
"14357","736"
"10788","45"
"10788","293"
"10788","129"
"10788","1486"
"10788","498"
"10788","171"
"12320","6907"
"13381","997"
"13381","7357"
"13381","9119"
"13381","3729"
"13381","816"
"13381","7513"
"13381","639"
"3467","677"
"14417","181"
"14417","127"
"14417","13"
"14417","55"
"14417","54"
"14417","126"
"14417","371"
"4088","83"
"12005","192"
"12005","1335"
"12005","1479"
"12005","74"
"12005","4926"
"12320","291"
"14437","883"
"14437","73"
"14437","635"
"14437","872"
"14437","2136"
"14016","1177"
"6071","3946"
"9733","111"
"6687","291"
"11239","6266"
"13925","1421"
"10586","3705"
"5656","3724"
"5656","4347"
"6567","1084"
"461","3578"
"14504","101"
"13479","1657"
"13694","20"
"3467","881"
"14531","291"
"14531","407"
"14546","1201"
"2994","1683"
"14546","197"
"14546","527"
"14570","58"
"14570","55"
"14570","44"
"14575","65"
"14575","194"
"14582","883"
"14582","2013"
"14582","782"
"14582","629"
"14582","1845"
"14582","3141"
"14585","48"
"14585","113"
"14585","33"
"14585","217"
"14585","642"
"14585","1316"
"14585","688"
"8240","1060"
"8240","8286"
"14603","16"
"14603","304"
"14603","4520"
"14603","3581"
"14603","495"
"6660","3238"
"11943","45"
"8564","183"
"8564","351"
"14635","14"
"14635","65"
"14635","94"
"14635","71"
"14635","83"
"14635","103"
"14635","109"
"14635","194"
"14635","115"
"14635","1184"
"14635","323"
"4263","3180"
"10933","2785"
"14362","3059"
"13479","809"
"11836","4624"
"14644","4492"
"14644","16"
"14644","94"
"14644","122"
"14644","98"
"14644","212"
"14644","17"
"14644","129"
"14644","140"
"14644","20"
"14644","457"
"14644","148"
"14644","312"
"14644","494"
"14644","523"
"14644","222"
"14644","611"
"14644","1582"
"14644","590"
"14644","1255"
"14644","908"
"14644","840"
"14644","715"
"14644","672"
"14644","2403"
"14644","1184"
"14644","628"
"14644","1282"
"14644","1509"
"14644","35"
"14644","55"
"14644","369"
"14644","826"
"14644","586"
"14644","214"
"14644","1073"
"14644","1064"
"14644","114"
"14625","5348"
"2568","2461"
"14468","595"
"14654","7771"
"14654","1597"
"3788","2476"
"3788","208"
"3788","1325"
"3788","1911"
"14652","2028"
"13600","9443"
"10628","474"
"3009","895"
"3009","187"
"7005","2630"
"8240","264"
"10111","442"
"10111","362"
"9078","7390"
"14687","65"
"14687","83"
"14687","260"
"12126","255"
"3009","254"
"3009","2294"
"3009","880"
"2649","461"
"14316","985"
"3215","3761"
"14625","51"
"14742","11"
"14742","36"
"14742","148"
"14742","261"
"14742","13"
"14742","48"
"14742","65"
"14742","173"
"14745","50"
"14745","35"
"14745","40"
"14745","266"
"14745","367"
"14745","3"
"14745","56"
"14745","44"
"14745","89"
"14745","75"
"14746","57"
"14746","127"
"14746","1839"
"14746","4836"
"1037","757"
"5767","75"
"5767","136"
"5767","1381"
"5767","9691"
"5767","9533"
"14746","2953"
"14746","106"
"14746","2322"
"14746","186"
"14746","1942"
"14746","2206"
"14746","8974"
"3879","6471"
"14585","67"
"14585","45"
"14585","60"
"14585","273"
"14585","124"
"4263","6691"
"14362","6366"
"14746","2980"
"14746","2738"
"1187","291"
"6687","1515"
"3009","7691"
"14817","46"
"14817","6012"
"13629","36"
"14362","638"
"14362","6550"
"14362","6301"
"9759","909"
"9759","351"
"9759","648"
"9759","1932"
"9759","188"
"9759","5348"
"14830","5"
"14830","50"
"14830","101"
"14830","94"
"14830","29"
"14830","28"
"14830","58"
"14830","79"
"14830","83"
"14830","103"
"14830","109"
"14830","194"
"14830","57"
"14830","121"
"14839","5"
"14839","65"
"14839","103"
"14839","181"
"14839","92"
"14839","398"
"14839","508"
"14839","13"
"14841","121"
"14841","8352"
"4263","3805"
"10907","480"
"13099","94"
"13099","121"
"13099","222"
"13099","82"
"13099","54"
"1824","723"
"14860","179"
"14860","8"
"14326","94"
"14326","121"
"14326","301"
"14746","6287"
"14205","48"
"14205","715"
"14205","132"
"14205","1714"
"14205","848"
"14205","1949"
"14205","130"
"14205","3387"
"14205","3079"
"14205","471"
"14238","35"
"14238","115"
"14238","3546"
"14890","72"
"14890","288"
"14890","46"
"14890","63"
"14890","1041"
"14890","772"
"14890","3002"
"14890","4273"
"14890","577"
"13737","188"
"14898","5070"
"14898","2742"
"14898","398"
"14898","208"
"12530","9962"
"12530","11"
"14585","638"
"14898","46"
"14929","35"
"14746","1007"
"14746","1579"
"14929","4782"
"14929","5352"
"14929","188"
"14929","1682"
"14817","139"
"14936","430"
"14936","126"
"14936","330"
"14936","371"
"14936","2041"
"14936","8323"
"14936","697"
"14936","9723"
"14942","1928"
"14942","2013"
"14942","213"
"14942","113"
"14942","1214"
"14942","148"
"14942","377"
"14942","5849"
"14942","7777"
"2568","5015"
"2568","4993"
"2568","6601"
"2568","5147"
"2568","5599"
"2568","6135"
"2568","5957"
"2568","5357"
"2568","6536"
"14717","553"
"14717","911"
"14717","1987"
"14717","4524"
"14717","6496"
"14717","367"
"14717","799"
"14717","1578"
"14717","1922"
"14717","2213"
"14717","2735"
"14717","2657"
"14717","4387"
"14717","5936"
"14717","6073"
"14717","5775"
"14717","5795"
"12185","8352"
"4289","672"
"14850","291"
"14850","1800"
"14850","5739"
"14850","432"
"8302","1311"
"14907","624"
"6915","1216"
"1844","8007"
"8798","1310"
"8798","771"
"8798","2251"
"8797","543"
"6915","124"
"6915","4413"
"7304","4164"
"7304","144"
"14987","115"
"14987","92"
"5708","4164"
"12491","535"
"12491","1766"
"12491","648"
"3467","4417"
"13737","3223"
"13737","4490"
"15009","8"
"15009","5"
"15009","55"
"15009","13"
"15009","139"
"15009","147"
"15009","178"
"15009","354"
"15009","1425"
"15009","4562"
"15009","168"
"15009","176"
"15009","1090"
"15009","451"
"15010","493"
"15009","255"
"15010","1302"
"15009","925"
"15010","67"
"15010","51"
"15010","55"
"15010","153"
"15010","134"
"15009","188"
"15009","31"
"15009","945"
"15010","16"
"15010","98"
"15009","682"
"15009","4436"
"15010","140"
"15009","135"
"15010","309"
"15010","3451"
"15010","5527"
"15010","1256"
"15010","1025"
"15010","224"
"15010","1745"
"15010","876"
"15009","28"
"15009","1201"
"15009","3321"
"15009","167"
"15009","60"
"15009","5047"
"12491","376"
"4410","201"
"4410","379"
"14625","153"
"14625","977"
"15020","338"
"15020","677"
"15020","3129"
"15020","3603"
"15037","1255"
"15020","930"
"15020","325"
"6915","60"
"6915","592"
"6915","468"
"6915","357"
"12491","119"
"1875","638"
"6315","396"
"6315","5054"
"6315","2885"
"15056","194"
"14568","156"
"7801","410"
"7801","408"
"12126","6064"
"7900","3889"
"7900","3417"
"7900","2328"
"7900","975"
"7900","9860"
"7900","31"
"7900","5395"
"2331","106"
"14112","331"
"12491","1637"
"15102","442"
"3803","4977"
"15102","176"
"15102","488"
"3803","3877"
"15102","553"
"15102","1248"
"15102","703"
"15102","441"
"2801","274"
"2801","5700"
"11415","5070"
"12505","2633"
"15161","28"
"15161","265"
"14850","9073"
"14850","522"
"15231","492"
"15231","1991"
"15231","79"
"15231","2279"
"7005","368"
"15178","5075"
"15178","339"
"15178","444"
"15178","468"
"15178","1025"
"15178","2355"
"15178","377"
"15241","13"
"15241","48"
"15241","471"
"15241","230"
"15241","116"
"15241","265"
"15241","264"
"15241","1039"
"15241","1509"
"15241","468"
"15241","14"
"15241","177"
"15241","293"
"15241","576"
"15178","797"
"7304","4932"
"7304","2035"
"7304","6980"
"7304","216"
"14986","323"
"14986","3792"
"15254","2844"
"15254","697"
"15254","421"
"15267","7918"
"15267","476"
"15267","130"
"15267","1435"
"14437","53"
"15241","5458"
"15231","8904"
"15231","6126"
"15254","47"
"15254","427"
"15204","620"
"15204","40"
"15204","178"
"15204","270"
"15204","205"
"15204","46"
"15204","62"
"15204","496"
"15204","174"
"15204","770"
"15204","1186"
"15204","118"
"15204","314"
"15204","347"
"15204","1133"
"15204","75"
"15204","829"
"15204","929"
"15204","7440"
"15204","5717"
"15204","1238"
"15204","1032"
"15204","140"
"15204","98"
"15204","1086"
"15204","16"
"15204","481"
"15204","70"
"15254","723"
"10374","1783"
"15254","9065"
"15254","2128"
"15299","38"
"15299","46"
"15299","287"
"1566","3788"
"14903","189"
"14903","109"
"14903","113"
"14903","35"
"14903","298"
"14903","2082"
"14903","2661"
"14796","6593"
"12172","8703"
"15356","94"
"15356","4"
"15356","22"
"15356","127"
"15356","55"
"15356","54"
"3278","5348"
"15356","1102"
"4993","208"
"3785","658"
"9496","7159"
"14603","9506"
"4025","3184"
"15431","109"
"15431","44"
"6687","771"
"8632","817"
"14841","3512"
"15102","785"
"15102","5443"
"14192","2681"
"14192","4050"
"14372","233"
"8564","3354"
"962","896"
"13299","1958"
"13299","2986"
"13299","583"
"461","9600"
"11675","5182"
"11675","103"
"11675","498"
"11675","1256"
"8572","2710"
"8572","3729"
"15546","100"
"15546","33"
"15546","115"
"15546","127"
"15546","82"
"15546","31"
"15546","2027"
"15546","3321"
"15546","883"
"4990","3446"
"15543","97"
"15543","118"
"15543","272"
"1377","421"
"13084","775"
"13084","39"
"9195","89"
"9195","312"
"9195","1257"
"15185","436"
"15494","2156"
"15604","98"
"2109","291"
"13299","1054"
"13919","205"
"2384","2784"
"2384","2147"
"2384","440"
"2384","201"
"2384","142"
"4088","231"
"4088","144"
"4088","4067"
"4088","613"
"12012","8512"
"15626","344"
"15650","137"
"15650","272"
"15650","4872"
"15650","1031"
"15650","3764"
"15650","405"
"15650","1041"
"15650","1090"
"15650","3085"
"15650","484"
"15650","317"
"15650","1204"
"15650","16"
"15650","2284"
"13976","4427"
"13976","8211"
"13976","4218"
"13976","3537"
"13976","4294"
"14531","6357"
"15664","65"
"15664","101"
"15664","261"
"15664","11"
"11986","31"
"15054","188"
"11986","8"
"3843","8843"
"3843","231"
"4263","584"
"4263","1682"
"15664","1714"
"15664","848"
"15664","3258"
"3482","232"
"13600","495"
"13600","682"
"7580","2363"
"14625","3"
"14625","732"
"14625","49"
"14625","56"
"14625","1075"
"14625","1248"
"1566","9054"
"1566","754"
"1566","1312"
"10133","5989"
"173","6471"
"12012","1090"
"9896","723"
"15788","868"
"15788","5025"
"15788","648"
"15241","485"
"14907","8730"
"14907","1244"
"14907","147"
"591","7777"
"7191","144"
"7191","31"
"10788","321"
"10335","968"
"15813","14"
"15813","32"
"15813","261"
"15813","82"
"15813","38"
"15813","48"
"15813","65"
"14907","869"
"10792","4596"
"1806","8405"
"1806","638"
"11510","4"
"11510","35"
"11510","111"
"11510","261"
"11510","40"
"11510","78"
"11510","741"
"11510","276"
"15864","35"
"15864","101"
"15864","103"
"15864","100"
"15864","48"
"7302","569"
"14742","46"
"9896","20"
"9896","1088"
"15889","929"
"15889","956"
"15889","365"
"9229","2939"
"9229","1334"
"9229","5091"
"9229","94"
"9229","1158"
"4859","654"
"4859","45"
"4859","129"
"4859","111"
"4859","114"
"4859","501"
"4859","150"
"4859","1465"
"4859","808"
"13600","39"
"15935","94"
"15935","508"
"15935","127"
"13339","754"
"15718","1674"
"15718","6691"
"15949","3521"
"15949","167"
"15949","584"
"15949","960"
"15949","988"
"15949","38"
"15949","7551"
"15952","4"
"15952","8"
"15952","14"
"15952","32"
"15952","35"
"15952","65"
"15952","94"
"15952","28"
"15952","58"
"15952","42"
"15952","57"
"15952","89"
"15952","455"
"9896","106"
"11986","771"
"3005","1316"
"3005","216"
"3005","212"
"3005","1238"
"6054","101"
"6054","94"
"14907","424"
"15969","1207"
"15969","204"
"15969","5500"
"15969","63"
"15969","47"
"15969","195"
"12394","330"
"2218","438"
"2218","185"
"2218","51"
"15494","10"
"15494","63"
"15494","47"
"15494","104"
"15494","653"
"16009","55"
"16009","100"
"16009","3133"
"16009","57"
"16009","468"
"16009","213"
"16009","186"
"16009","427"
"16009","646"
"16009","560"
"16009","167"
"16009","200"
"16009","148"
"16009","304"
"16009","576"
"16009","762"
"16009","255"
"16009","289"
"14841","1256"
"16009","461"
"15952","205"
"15952","2023"
"15952","730"
"15952","150"
"15952","113"
"15952","122"
"15952","54"
"15952","63"
"15952","715"
"15952","179"
"15952","198"
"15952","186"
"15952","935"
"15952","2028"
"15952","81"
"14727","2359"
"15037","291"
"13479","779"
"3467","985"
"11068","1030"
"11068","9054"
"10376","75"
"10792","1394"
"10792","1450"
"10792","210"
"15949","185"
"14654","291"
"4757","1882"
"282","3468"
"282","2274"
"282","249"
"282","208"
"282","195"
"282","119"
"13600","1547"
"15727","187"
"15727","519"
"15727","781"
"15727","1398"
"10847","1970"
"16103","126"
"16103","13"
"16103","178"
"16103","1500"
"16103","380"
"16103","1205"
"16103","432"
"16103","360"
"16103","820"
"16103","5840"
"16103","3419"
"16103","3820"
"16103","4822"
"16103","1290"
"16103","282"
"16103","7806"
"16103","7717"
"10847","231"
"10847","1815"
"10847","482"
"16129","7609"
"16129","1576"
"16129","5149"
"16129","441"
"16129","139"
"16129","584"
"16129","195"
"16129","321"
"16129","906"
"16129","4827"
"16129","1403"
"16129","1722"
"16129","283"
"16129","1833"
"13745","688"
"1671","1584"
"1671","178"
"1671","8280"
"1671","3958"
"1671","124"
"15718","1862"
"16130","2860"
"16130","856"
"16130","6471"
"14811","1050"
"14811","1032"
"14811","1155"
"16129","5520"
"2063","188"
"16130","2322"
"11082","276"
"11082","7271"
"11082","2487"
"11082","5396"
"16166","4272"
"16166","8195"
"16166","200"
"16166","1571"
"16166","1955"
"16166","9232"
"16171","984"
"3278","3216"
"16166","139"
"16177","360"
"16177","1108"
"16177","122"
"16177","417"
"16177","4684"
"16186","5"
"16186","8"
"16186","4"
"16186","13"
"16186","14"
"16186","28"
"16186","10"
"16186","38"
"16186","58"
"16186","173"
"16186","1589"
"16186","402"
"16186","40"
"16186","383"
"16186","1068"
"16186","73"
"16186","403"
"16186","1516"
"16186","819"
"16186","7106"
"16186","9999"
"16186","4080"
"16186","8937"
"16186","1942"
"16186","493"
"16186","1084"
"15949","1356"
"15949","859"
"15949","3578"
"15949","2006"
"16192","4004"
"16192","1833"
"16201","685"
"16201","2265"
"16201","3711"
"16201","6985"
"16201","6861"
"16201","1140"
"16204","8"
"16204","1695"
"16204","1910"
"16204","95"
"16204","471"
"16204","45"
"16204","46"
"16204","57"
"16204","118"
"16204","31"
"16204","167"
"16204","47"
"16204","40"
"16204","100"
"16204","162"
"16204","396"
"16204","1"
"16166","1576"
"16130","1552"
"16130","7401"
"12694","1419"
"14074","1854"
"12095","291"
"12095","1744"
"12095","5404"
"12095","7135"
"12095","195"
"12095","272"
"11082","3080"
"11082","4613"
"1214","3416"
"5425","261"
"5425","3707"
"5425","878"
"16252","434"
"16252","3970"
"5425","4277"
"16252","4210"
"16252","1024"
"6715","300"
"16252","2996"
"5425","89"
"16252","66"
"16252","89"
"16252","119"
"5425","997"
"15969","1114"
"15969","4868"
"15969","997"
"15969","7236"
"16252","351"
"16252","909"
"16252","294"
"15969","829"
"16252","1807"
"15969","4188"
"16252","5262"
"16252","1425"
"15969","7943"
"16001","495"
"8732","1035"
"8732","2174"
"8732","2790"
"8732","2186"
"8732","2044"
"8732","518"
"8732","1957"
"8732","639"
"8732","2990"
"8732","293"
"8732","7055"
"8732","778"
"16001","1637"
"16001","4583"
"16001","139"
"16001","711"
"8295","208"
"8295","82"
"8295","1035"
"8295","2790"
"8295","2946"
"8295","5005"
"8295","2329"
"16001","503"
"8295","268"
"8295","196"
"8295","587"
"8295","788"
"8295","1544"
"8295","1"
"8295","2431"
"8295","39"
"8295","338"
"8295","11"
"8295","350"
"8295","31"
"8295","131"
"16001","119"
"8295","265"
"8295","484"
"8295","8469"
"8295","150"
"8295","2133"
"8295","1011"
"8295","7917"
"8295","3631"
"8295","2498"
"8295","3543"
"8295","9834"
"8295","144"
"8295","688"
"16001","474"
"16001","2503"
"16001","297"
"16001","6555"
"16001","662"
"4993","775"
"2559","3724"
"2559","808"
"2559","9259"
"2559","259"
"2559","5120"
"2559","3546"
"2559","2430"
"2559","1147"
"2559","5345"
"2559","183"
"2559","771"
"2559","7738"
"2559","8433"
"2559","5885"
"2559","758"
"2968","3254"
"2968","1175"
"2968","3626"
"2968","3498"
"2968","1276"
"2968","3444"
"2968","3318"
"2968","150"
"2968","2507"
"2968","4170"
"2968","2134"
"7845","2298"
"5759","1523"
"5759","1531"
"5759","351"
"5759","294"
"5766","87"
"5766","71"
"5759","525"
"5759","2987"
"5766","657"
"5766","1055"
"5766","3869"
"5766","268"
"5766","424"
"5766","408"
"5766","217"
"5766","2451"
"5766","663"
"5766","2615"
"5766","3172"
"5766","1851"
"5766","4967"
"5766","106"
"5766","3124"
"13479","1090"
"14940","429"
"14940","360"
"14940","371"
"16275","2015"
"16275","483"
"11920","329"
"11920","7734"
"9787","2314"
"9787","2133"
"9787","2374"
"9787","231"
"9787","1851"
"11920","2114"
"11920","1024"
"11920","291"
"11920","421"
"9787","333"
"11920","1115"
"11920","1441"
"11920","8618"
"13556","6902"
"13556","4219"
"13556","1887"
"13556","778"
"13556","413"
"13556","3543"
"13556","2295"
"13556","144"
"13556","1272"
"13669","87"
"10086","8347"
"10921","2704"
"10921","156"
"10921","269"
"10921","67"
"10086","570"
"10086","6154"
"10086","3573"
"12805","16"
"12751","484"
"12751","1919"
"12751","1550"
"12751","137"
"12751","355"
"12751","665"
"12751","91"
"12751","239"
"12805","4405"
"12805","483"
"12805","1720"
"16285","142"
"12805","1050"
"5574","238"
"5574","3367"
"5574","186"
"5574","1587"
"12166","421"
"12166","3757"
"12166","300"
"4269","6600"
"13134","932"
"13134","2318"
"13134","396"
"13134","4692"
"14620","840"
"14620","311"
"10500","9189"
"16315","1234"
"16315","57"
"16315","700"
"16315","778"
"16315","6018"
"16315","7386"
"16315","178"
"16315","714"
"16315","9707"
"16315","855"
"16315","804"
"16315","3364"
"16315","664"
"16315","16"
"16315","84"
"16315","1714"
"16315","338"
"16315","764"
"16315","3718"
"16315","9023"
"16315","663"
"16315","4153"
"16315","767"
"16315","1115"
"16315","1441"
"89","2598"
"14060","60"
"14060","124"
"14060","46"
"15059","550"
"16344","4845"
"16344","913"
"16344","2744"
"16344","4272"
"16344","2459"
"16344","5657"
"16344","7060"
"16344","1485"
"16344","31"
"16344","491"
"16344","394"
"16344","322"
"16344","620"
"16344","3728"
"16344","3543"
"16344","92"
"16344","1115"
"16344","9193"
"16344","1749"
"16344","674"
"16344","615"
"16344","759"
"16344","210"
"16344","246"
"16344","369"
"14293","148"
"14293","758"
"14293","397"
"16346","31"
"16346","1021"
"16346","46"
"16346","122"
"16346","1"
"16346","3933"
"4430","144"
"4430","1440"
"14315","9193"
"14315","5454"
"14315","2885"
"7543","177"
"7543","39"
"7543","135"
"14315","7"
"14315","62"
"14315","340"
"7543","2898"
"7543","232"
"7543","960"
"14315","4094"
"13182","1696"
"13182","1335"
"13182","1050"
"13182","433"
"13182","4995"
"13182","6968"
"13182","2819"
"4019","1021"
"14867","329"
"14867","8080"
"14867","961"
"14867","225"
"14867","63"
"14867","1161"
"14867","39"
"14867","312"
"14867","282"
"14867","1"
"14867","4580"
"14867","3709"
"14867","3919"
"14867","35"
"14867","325"
"14867","3718"
"14867","490"
"16346","560"
"16346","62"
"16346","377"
"16346","33"
"16346","16"
"13182","729"
"13182","1917"
"14860","2115"
"14860","31"
"14860","1"
"14860","1309"
"14860","315"
"12805","1059"
"14625","5149"
"15856","4622"
"15969","870"
"11562","1974"
"11562","1247"
"13182","3175"
"14858","4"
"14858","1661"
"14858","3038"
"14858","173"
"14858","625"
"14858","901"
"14858","1051"
"14858","1011"
"14858","1689"
"14858","396"
"14858","737"
"14858","333"
"14858","779"
"14858","1300"
"14858","1909"
"14858","60"
"14858","46"
"14858","104"
"14858","35"
"14858","654"
"14858","3757"
"14858","185"
"10190","7598"
"10190","6756"
"16390","1061"
"16390","2133"
"16390","212"
"16390","3504"
"16390","7907"
"16390","2679"
"16390","326"
"16390","3021"
"16390","436"
"16390","2079"
"16390","440"
"16390","424"
"16390","4288"
"16390","727"
"16390","881"
"16390","109"
"5357","6012"
"5115","1689"
"6054","185"
"6054","4078"
"6054","210"
